epoch,train_loss,train_acc,val_loss,val_acc,epoch_time_sec
1,1.07883882522583,0.37817258883248733,1.1204026937484741,0.49230769230769234,0.20468867100134958
2,1.0040500164031982,0.5025380710659898,1.1969350576400757,0.46153846153846156,0.013157264998881146
3,1.0303205251693726,0.5101522842639594,1.1931791305541992,0.46153846153846156,0.008290319001389435
4,1.009606957435608,0.5101522842639594,1.1689002513885498,0.4461538461538462,0.008051103999605402
5,0.9904078841209412,0.49746192893401014,1.1519831418991089,0.38461538461538464,0.00768162400345318
6,0.9922667741775513,0.4543147208121827,1.1258413791656494,0.36923076923076925,0.007617530001880368
7,0.985906720161438,0.43908629441624364,1.0940505266189575,0.4307692307692308,0.0076625199981208425
8,0.970470130443573,0.46954314720812185,1.077373743057251,0.46153846153846156,0.007661577001272235
9,0.9638919830322266,0.5152284263959391,1.0777643918991089,0.46153846153846156,0.007630861000507139
10,0.9666531085968018,0.5177664974619289,1.0848257541656494,0.46153846153846156,0.008251926003140397
11,0.9675304889678955,0.5152284263959391,1.0898137092590332,0.46153846153846156,0.007576201998745091
12,0.9596982002258301,0.5177664974619289,1.0926382541656494,0.46153846153846156,0.007645459998457227
13,0.9479199647903442,0.5228426395939086,1.0988280773162842,0.46153846153846156,0.0076308729985612445
14,0.9401272535324097,0.5329949238578681,1.1114482879638672,0.4307692307692308,0.007664100998226786
15,0.9401471018791199,0.5279187817258884,1.1219651699066162,0.4461538461538462,0.007734032002190361
16,0.9418969750404358,0.5228426395939086,1.123437523841858,0.46153846153846156,0.007605054997839034
17,0.9385855793952942,0.5380710659898477,1.1156851053237915,0.4,0.0076837950000481214
18,0.9308028221130371,0.5380710659898477,1.1067308187484741,0.4153846153846154,0.007684827000048244
19,0.9241206049919128,0.5380710659898477,1.098317265510559,0.4307692307692308,0.007630200001585763
20,0.9214783906936646,0.5355329949238579,1.091256022453308,0.4307692307692308,0.007511248000810156
21,0.9209033846855164,0.5355329949238579,1.0858473777770996,0.4153846153846154,0.007647824000741821
22,0.9189353585243225,0.5406091370558376,1.0820612907409668,0.4,0.0076020839987904765
23,0.9151530861854553,0.5406091370558376,1.0826321840286255,0.4,0.00764984200213803
24,0.9107708930969238,0.5406091370558376,1.0888822078704834,0.4461538461538462,0.007682974999625003
25,0.9078114628791809,0.5583756345177665,1.0973857641220093,0.4307692307692308,0.007670269002119312
26,0.9057493209838867,0.550761421319797,1.1057090759277344,0.4307692307692308,0.00765270000192686
27,0.9029039144515991,0.5532994923857868,1.1109975576400757,0.4461538461538462,0.0076194659995962866
28,0.8998106122016907,0.5532994923857868,1.114723563194275,0.4307692307692308,0.007688517998758471
29,0.8974336385726929,0.550761421319797,1.1151142120361328,0.4153846153846154,0.007620361000590492
30,0.8956713676452637,0.5431472081218274,1.1112680435180664,0.4153846153846154,0.008211336000385927
31,0.8934133648872375,0.5482233502538071,1.105934500694275,0.4153846153846154,0.008254227999714203
32,0.8900077939033508,0.5482233502538071,1.0997896194458008,0.4153846153846154,0.007691271999647142
33,0.886842668056488,0.5583756345177665,1.095267415046692,0.4461538461538462,0.0075852299996768124
34,0.8850035667419434,0.5710659898477157,1.093209147453308,0.46153846153846156,0.007628857998497551
35,0.8835263252258301,0.5812182741116751,1.0939602851867676,0.4461538461538462,0.00754643799882615
36,0.8815509080886841,0.5786802030456852,1.0965895652770996,0.46153846153846156,0.007625946000189288
37,0.8787922263145447,0.5761421319796954,1.1014423370361328,0.4461538461538462,0.007574200997623848
38,0.876355767250061,0.5736040609137056,1.1063551902770996,0.4461538461538462,0.007670074999623466
39,0.8743283152580261,0.5634517766497462,1.1112830638885498,0.4307692307692308,0.007512959000450792
40,0.8727097511291504,0.5583756345177665,1.1131610870361328,0.4461538461538462,0.007517846999689937
41,0.8710218667984009,0.5583756345177665,1.1140023469924927,0.4461538461538462,0.00756398199882824
42,0.8686721324920654,0.5710659898477157,1.1120342016220093,0.4307692307692308,0.007716527001321083
43,0.8665554523468018,0.5812182741116751,1.1099458932876587,0.4307692307692308,0.00757257999794092
44,0.8644511103630066,0.5888324873096447,1.108173131942749,0.4153846153846154,0.0076145519997226074
45,0.8627830147743225,0.5964467005076142,1.106595516204834,0.4307692307692308,0.007559592999314191
46,0.8609736561775208,0.5939086294416244,1.1070913076400757,0.4307692307692308,0.008839961999910884
47,0.8591097593307495,0.5812182741116751,1.1092097759246826,0.4461538461538462,0.007632794997334713
48,0.8575494885444641,0.5761421319796954,1.112815499305725,0.4461538461538462,0.00771922599960817
49,0.855535626411438,0.5761421319796954,1.1168268918991089,0.4307692307692308,0.007623655998031609
50,0.8537585139274597,0.5812182741116751,1.1201322078704834,0.4307692307692308,0.0076009000003978144
