epoch,train_loss,train_acc,val_loss,val_acc,epoch_time_sec
1,0.9534936547279358,0.5918367346938775,1.2962740659713745,0.3076923076923077,0.007956132001709193
2,0.9827008843421936,0.41836734693877553,1.2784855365753174,0.4461538461538462,0.0055603380023967475
3,0.9241071343421936,0.5918367346938775,1.2873798608779907,0.4461538461538462,0.005501110994373448
4,0.9228116869926453,0.5714285714285714,1.2695913314819336,0.46153846153846156,0.0049917919968720526
5,0.921875,0.5816326530612245,1.2262319326400757,0.4307692307692308,0.00502598199818749
6,0.9014867544174194,0.5816326530612245,1.1959134340286255,0.4,0.004892817996733356
7,0.8835698366165161,0.5918367346938775,1.1955829858779907,0.36923076923076925,0.005587132996879518
8,0.8782286047935486,0.5918367346938775,1.2103065252304077,0.35384615384615387,0.0049747720040613785
9,0.8741629123687744,0.5816326530612245,1.223858118057251,0.4153846153846154,0.004871694000030402
10,0.8621850609779358,0.6020408163265306,1.2339242696762085,0.4153846153846154,0.005471003001730423
11,0.8483538031578064,0.6020408163265306,1.2386418581008911,0.4307692307692308,0.005492473996127956
12,0.8405413031578064,0.6122448979591837,1.2381610870361328,0.4307692307692308,0.004892085999017581
13,0.8356584906578064,0.5918367346938775,1.2240384817123413,0.4461538461538462,0.004981852005585097
14,0.8268694281578064,0.5918367346938775,1.2038160562515259,0.4,0.004779909002536442
15,0.8149314522743225,0.6020408163265306,1.1895132064819336,0.4153846153846154,0.0049407049955334514
16,0.8061224222183228,0.6122448979591837,1.1886718273162842,0.4307692307692308,0.0051125909958500415
17,0.8011001348495483,0.6530612244897959,1.197656273841858,0.46153846153846156,0.004934248994686641
18,0.7945232391357422,0.6938775510204082,1.2126502990722656,0.4461538461538462,0.005027644001529552
19,0.7860530614852905,0.673469387755102,1.2291465997695923,0.4307692307692308,0.004912183998385444
20,0.7767059803009033,0.7040816326530612,1.246845006942749,0.4153846153846154,0.00484544200298842
21,0.7706373333930969,0.6428571428571429,1.2599458694458008,0.4,0.00480657000298379
22,0.7656947374343872,0.6224489795918368,1.2646634578704834,0.4307692307692308,0.004734194997581653
23,0.7602837681770325,0.6326530612244898,1.2610727548599243,0.4,0.004791099003341515
24,0.7526904940605164,0.6632653061224489,1.2529897689819336,0.4153846153846154,0.0048355359976994805
25,0.7451869249343872,0.6938775510204082,1.245432734489441,0.4461538461538462,0.004825570002140012
26,0.7400051951408386,0.7040816326530612,1.2423076629638672,0.46153846153846156,0.004823780000151601
27,0.7357401847839355,0.7040816326530612,1.2429687976837158,0.46153846153846156,0.004731287001050077
28,0.7305982708930969,0.7040816326530612,1.2461538314819336,0.47692307692307695,0.004775050001626369
29,0.7239915132522583,0.7142857142857143,1.2533804178237915,0.46153846153846156,0.004886885006271768
30,0.7178332209587097,0.7244897959183674,1.2632511854171753,0.4307692307692308,0.004853240003285464
31,0.713289201259613,0.7244897959183674,1.2711538076400757,0.46153846153846156,0.004903008994006086
32,0.7082170844078064,0.7142857142857143,1.2757362127304077,0.46153846153846156,0.004900102001556661
33,0.7037428021430969,0.7142857142857143,1.2774789333343506,0.47692307692307695,0.00490458700369345
34,0.6980029940605164,0.7244897959183674,1.2771635055541992,0.46153846153846156,0.004885376001766417
35,0.6932995915412903,0.7142857142857143,1.2754056453704834,0.4461538461538462,0.004863859998295084
36,0.6894331574440002,0.7244897959183674,1.2741285562515259,0.4461538461538462,0.004803130999789573
37,0.6848094463348389,0.7244897959183674,1.2738581895828247,0.4461538461538462,0.004925861001538578
38,0.6800362467765808,0.7142857142857143,1.2770732641220093,0.46153846153846156,0.004812336002942175
39,0.6758509874343872,0.7244897959183674,1.2836838960647583,0.47692307692307695,0.0048833800028660335
40,0.6712471842765808,0.7346938775510204,1.2899188995361328,0.47692307692307695,0.004855186001805123
41,0.6676448583602905,0.7448979591836735,1.2977163791656494,0.47692307692307695,0.004876132996287197
42,0.6632652878761292,0.7346938775510204,1.3058292865753174,0.46153846153846156,0.004797535999387037
43,0.6590451598167419,0.7142857142857143,1.3129206895828247,0.46153846153846156,0.004841255002247635
44,0.6547752022743225,0.7244897959183674,1.3180288076400757,0.4461538461538462,0.00483569799689576
45,0.6514020562171936,0.7244897959183674,1.3218224048614502,0.46153846153846156,0.004840747002162971
46,0.6478196382522583,0.7244897959183674,1.3246469497680664,0.46153846153846156,0.004753091998281889
47,0.6437888741493225,0.7244897959183674,1.3275015354156494,0.47692307692307695,0.004823559997021221
48,0.6398826241493225,0.7346938775510204,1.3298903703689575,0.47692307692307695,0.004792296000232454
49,0.6364995241165161,0.7346938775510204,1.3335411548614502,0.47692307692307695,0.004895013997156639
50,0.6328523755073547,0.7346938775510204,1.3377329111099243,0.46153846153846156,0.004861985005845781
