epoch,train_loss,train_acc,val_loss,val_acc,epoch_time_sec
1,0.7433583750724793,0.475,0.3952290070056915,0.89,0.0627837100000761
2,0.3237233808040619,0.923,0.1753388667702675,0.9825,0.03962364900144166
3,0.14274431985616684,0.996,0.083401611328125,0.9985,0.039538368000648916
4,0.06846697762608528,1.0,0.04610152813792229,1.0,0.041026433998922585
5,0.0384852140545845,1.0,0.028600303635001184,1.0,0.03967361700051697
6,0.023952365294098853,1.0,0.019155334517359734,1.0,0.03863147900119657
7,0.015987575314939023,1.0,0.0135992965772748,1.0,0.03784274699864909
8,0.011391448579728604,1.0,0.010171647757291794,1.0,0.038270802000624826
9,0.00841931675374508,1.0,0.007962866768240928,1.0,0.038238561999605736
10,0.00654192528128624,1.0,0.006495382264256477,1.0,0.037894805001997156
11,0.005332067377865315,1.0,0.005477147031575441,1.0,0.03754695200041169
12,0.004444853913038969,1.0,0.0047536688782274725,1.0,0.0369683700009773
13,0.003807036094367504,1.0,0.004217070212587714,1.0,0.0371704770004726
14,0.003357479164376855,1.0,0.003810909727588296,1.0,0.04439445200114278
15,0.0030222279895097018,1.0,0.0034885967783629896,1.0,0.04660446699926979
16,0.002759480705484748,1.0,0.0032371387537568808,1.0,0.04656167000212008
17,0.0025377834625542163,1.0,0.003031746572814882,1.0,0.043408094003098086
18,0.0023700714111328123,1.0,0.0028599673435091974,1.0,0.04317670599994017
19,0.002232365781441331,1.0,0.002715292868204415,1.0,0.03903184799855808
20,0.0021133314706385134,1.0,0.002591639149002731,1.0,0.04116050700031337
21,0.0020153828179463743,1.0,0.0024866673899814487,1.0,0.04175105700051063
22,0.0019228705242276191,1.0,0.002395820309408009,1.0,0.05464600800041808
23,0.0018501939848065377,1.0,0.0023108783438801767,1.0,0.041818745998170925
24,0.0017925272975116968,1.0,0.0022406213227659463,1.0,0.04935665000084555
25,0.0017334329579025507,1.0,0.0021742130983620884,1.0,0.06739270000252873
26,0.0016831391341984273,1.0,0.002115809665992856,1.0,0.05049519499880262
27,0.0016394941182807088,1.0,0.0020608914429321883,1.0,0.04825605199948768
28,0.001598497262224555,1.0,0.0020130245601758362,1.0,0.0546010039979592
29,0.0015561001971364022,1.0,0.0019698618641123176,1.0,0.04702057199756382
30,0.001523022387176752,1.0,0.0019260377753525972,1.0,0.03870583499883651
31,0.001494914404116571,1.0,0.0018887922186404467,1.0,0.043494988000020385
32,0.0014636578392237425,1.0,0.0018515719743445516,1.0,0.04669869599820231
33,0.0014371139546856284,1.0,0.0018178746812045573,1.0,0.0439118590002181
34,0.0014107277281582356,1.0,0.001785448905080557,1.0,0.03786337500059744
35,0.001385964922606945,1.0,0.0017569504417479038,1.0,0.037950751997414045
36,0.0013602598728612064,1.0,0.00172751300688833,1.0,0.04524063599819783
37,0.0013399327713996172,1.0,0.001700893236324191,1.0,0.054543150999961654
38,0.0013172926381230354,1.0,0.0016748848669230938,1.0,0.052829898999334546
39,0.0012989738555625081,1.0,0.0016487376634031533,1.0,0.04129258499960997
40,0.0012767938915640117,1.0,0.0016234251745045184,1.0,0.3390313359996071
41,0.001259095168672502,1.0,0.0016005894504487514,1.0,0.03696071699960157
42,0.0012424781005829573,1.0,0.0015765150310471654,1.0,0.03653960100200493
43,0.0012222531577572226,1.0,0.001555966855958104,1.0,0.035423831999651156
44,0.0012042543329298496,1.0,0.0015344151332974433,1.0,0.04165375099910307
45,0.0011882019843906164,1.0,0.0015148134902119637,1.0,0.04601712899966515
46,0.0011717124925926328,1.0,0.0014941326957195998,1.0,0.04406874299820629
47,0.001155858824029565,1.0,0.0014752041650936008,1.0,0.04194792800262803
48,0.001138991185463965,1.0,0.0014554470819421112,1.0,0.03666174099998898
49,0.0011243958016857506,1.0,0.0014362751874141394,1.0,0.037740251998911845
50,0.001109467132948339,1.0,0.0014164241505786777,1.0,0.0364170760003617
