epoch,train_loss,train_acc,val_loss,val_acc,epoch_time_sec
1,0.6680009961128235,0.582,0.43105712366104126,0.8795,0.05299892400216777
2,0.4348081350326538,0.873,0.28162683260440824,0.9585,0.037467211001057876
3,0.2852810323238373,0.951,0.18408856320381164,0.9825,0.03670136400251067
4,0.18731385469436646,0.987,0.123221619784832,0.993,0.031081978999282
5,0.12590081989765167,0.994,0.0855490100979805,0.994,0.03582707599707646
6,0.08774493634700775,0.998,0.061492056906223294,0.9985,0.03576410299865529
7,0.06323333829641342,0.999,0.04553197932243347,0.9995,0.0358763589974842
8,0.046922165900468826,0.999,0.034563502848148346,0.9995,0.0355967130017234
9,0.03567744791507721,0.999,0.02680039793252945,1.0,0.03708804599955329
10,0.02764522284269333,1.0,0.021238023564219475,1.0,0.03794138199737063
11,0.0218809861689806,1.0,0.017152821451425552,1.0,0.035626029999548336
12,0.01763390563428402,1.0,0.01409863394498825,1.0,0.03840088799915975
13,0.014447888359427452,1.0,0.011791292533278465,1.0,0.03664787600064301
14,0.012025282718241215,1.0,0.01000178150087595,1.0,0.03350857499754056
15,0.010152248665690422,1.0,0.008613225270062684,1.0,0.029820592997566564
16,0.00869544968008995,1.0,0.007513122815638781,1.0,0.032855780998943374
17,0.0075387810356915,1.0,0.006627349074929952,1.0,0.035719135998078855
18,0.00661652535200119,1.0,0.005909340094774961,1.0,0.038388298999052495
19,0.005861672107130289,1.0,0.005311119934543967,1.0,0.039620029001525836
20,0.005243147257715464,1.0,0.004817176228389144,1.0,0.03782117100126925
21,0.004728848580271006,1.0,0.004403045490384102,1.0,0.036089351000555325
22,0.004303093533962965,1.0,0.00405335764400661,1.0,0.03606561999913538
23,0.003937639761716127,1.0,0.0037493499554693698,1.0,0.03590942699884181
24,0.0036291112191975117,1.0,0.0034927077386528254,1.0,0.03592964299969026
25,0.003367711789906025,1.0,0.0032692826353013515,1.0,0.035752864998357836
26,0.0031390239018946886,1.0,0.003071803756058216,1.0,0.035818879998259945
27,0.002940781181678176,1.0,0.0029039686741307376,1.0,0.03603260299860267
28,0.0027689209673553705,1.0,0.0027498803678900003,1.0,0.03604743799951393
29,0.0026175205130130053,1.0,0.0026149526657536625,1.0,0.035921901999245165
30,0.0024826498702168465,1.0,0.0024976952988654375,1.0,0.03581667000253219
31,0.0023658443242311478,1.0,0.0023905977942049505,1.0,0.035766663000686094
32,0.0022566209081560373,1.0,0.0022945954827591777,1.0,0.03545644000041648
33,0.0021612888667732477,1.0,0.0022061012536287307,1.0,0.035882066000340274
34,0.002075899625197053,1.0,0.0021268435763195158,1.0,0.035800525001832284
35,0.0020015083719044924,1.0,0.002058033470995724,1.0,0.03571826500046882
36,0.001932324143126607,1.0,0.0019898512810468676,1.0,0.03700253100032569
37,0.0018686526454985142,1.0,0.0019354437561705708,1.0,0.037095301999215735
38,0.0018141084583476186,1.0,0.0018796021761372686,1.0,0.03740028700121911
39,0.0017591837095096707,1.0,0.001830310127697885,1.0,0.0370677560022159
40,0.0017128305044025183,1.0,0.0017861247342079879,1.0,0.03639752500021132
41,0.0016689233016222715,1.0,0.0017446770947426558,1.0,0.03619459300171002
42,0.001630960963666439,1.0,0.0017040397189557552,1.0,0.036532665999402525
43,0.001594629604369402,1.0,0.0016703593488782643,1.0,0.03648341000007349
44,0.0015575559809803963,1.0,0.001636080983094871,1.0,0.03637706400331808
45,0.0015280862571671605,1.0,0.0016061497647315264,1.0,0.03751183199710795
46,0.0014977958053350449,1.0,0.0015764584867283703,1.0,0.03605535200040322
47,0.0014725412474945188,1.0,0.0015510795144364237,1.0,0.0398251619990333
48,0.0014455916825681925,1.0,0.0015252075595781208,1.0,0.03575484400062123
49,0.0014229511143639684,1.0,0.001501866914331913,1.0,0.035959490000095684
50,0.0013995059998705983,1.0,0.0014797181645408272,1.0,0.03486883099685656
