epoch,train_loss,train_acc,val_loss,val_acc,epoch_time_sec
1,0.21341693127155303,0.939625,0.02826880221068859,1.0,0.5188501350021397
2,0.014397390689700841,1.0,0.006165466293692589,1.0,0.1244609430032142
3,0.0041914701070636514,1.0,0.0029210099074989558,1.0,0.12248422199991182
4,0.0022938599213957788,1.0,0.0019439049642533063,1.0,0.12810882399935508
5,0.0016340976413339377,1.0,0.0015253802509978414,1.0,0.12690536200170754
6,0.0013342843558639289,1.0,0.0013120777159929275,1.0,0.12572245599949383
7,0.0011726085264235735,1.0,0.0011790881804190575,1.0,0.12938298599692644
8,0.0010642431415617466,1.0,0.001089453334454447,1.0,0.12611493700023857
9,0.0009886794863268732,1.0,0.001018209693953395,1.0,0.10353017799934605
10,0.0009263319913297892,1.0,0.0009580807015299797,1.0,0.10285554599977331
11,0.0008719584560021758,1.0,0.0009048625687137246,1.0,0.10233794700252474
12,0.0008252317514270544,1.0,0.0008571596094407142,1.0,0.12264668100033305
13,0.000781990930903703,1.0,0.000813806121237576,1.0,0.1311213039989525
14,0.0007426206935197115,1.0,0.000773256229236722,1.0,0.1265617579992977
15,0.0007058767122216522,1.0,0.0007355999401770533,1.0,0.12512233399684192
16,0.0006732485182583332,1.0,0.0007003384311683476,1.0,0.13359855099770357
17,0.0006419137273915112,1.0,0.0006699376129545271,1.0,0.4566514950020064
18,0.000612852979451418,1.0,0.0006401074402965605,1.0,0.12983043299755082
19,0.0005857797004282474,1.0,0.0006126301316544413,1.0,0.12974391500029014
20,0.0005609134184196592,1.0,0.0005865315203554928,1.0,0.12537877400245634
21,0.000537332434207201,1.0,0.0005630171883385628,1.0,0.1253344470023876
22,0.0005156770229805261,1.0,0.0005409517241641879,1.0,0.1319693350014859
23,0.0004943437459878624,1.0,0.0005191131194587796,1.0,0.1267602980005904
24,0.0004754086590837687,1.0,0.0004997945963405073,1.0,0.13413633899835986
25,0.00045741972560063007,1.0,0.00048060375894419847,1.0,0.12846198100305628
26,0.0004398186064790934,1.0,0.00046297352924011645,1.0,0.13121231499826536
27,0.00042407396715134384,1.0,0.0004468845766969025,1.0,0.39639169099973515
28,0.0004091486348770559,1.0,0.00043136304733343425,1.0,0.1245594930005609
29,0.00039423613366670906,1.0,0.0004161052715498954,1.0,0.12656425800014404
30,0.00038066853862255814,1.0,0.00040199268027208746,1.0,0.12574739000046975
31,0.00036804139614105225,1.0,0.0003886662167496979,1.0,0.13876409499789588
32,0.0003558591024484485,1.0,0.00037653398839756846,1.0,0.15096756600178196
33,0.00034427504520863296,1.0,0.0003641604147851467,1.0,0.1455429390007339
34,0.0003332401670049876,1.0,0.00035286510130390526,1.0,0.11890795799990883
35,0.00032295730826444925,1.0,0.00034208584344014526,1.0,0.14373135099958745
36,0.00031285782158374786,1.0,0.0003320003729313612,1.0,0.4080320280008891
37,0.0003033280095551163,1.0,0.0003224073119927198,1.0,0.1838703709981928
38,0.00029424826870672407,1.0,0.00031306326878257094,1.0,0.14263100400057738
39,0.0002857952283229679,1.0,0.0003040819193702191,1.0,0.1503157849983836
40,0.00027755047497339546,1.0,0.00029533046716824176,1.0,0.14934311199976946
41,0.00026960671064443884,1.0,0.000287636338500306,1.0,0.1404166320025979
42,0.0002622607951052487,1.0,0.0002792384009808302,1.0,0.12994035899828305
43,0.00025521627068519594,1.0,0.0002719870189903304,1.0,0.13287469800343388
44,0.00024810267984867095,1.0,0.0002645941397640854,1.0,0.1325405999996292
45,0.00024136488256044686,1.0,0.0002578241826267913,1.0,0.1398755260015605
46,0.00023520810948684812,1.0,0.00025160431698895993,1.0,0.1286186870020174
47,0.0002294522081501782,1.0,0.0002453408826841041,1.0,0.1300948710013472
48,0.0002235410672146827,1.0,0.00023911953310016542,1.0,0.13282452800194733
49,0.00021789753460325301,1.0,0.00023319512861780822,1.0,0.12743448399851331
50,0.00021241182216908783,1.0,0.0002280526173999533,1.0,0.12671767199935857
