epoch,train_loss,train_acc,val_loss,val_acc,epoch_time_sec
1,0.13677505179742971,0.9490833333333333,0.020855261231462162,0.996,1.4529674840014195
2,0.015483766635258992,0.9981666666666666,0.012584499043722948,0.9983333333333333,0.7646107920008944
3,0.010429446580509344,0.999,0.00957424050817887,0.9986666666666667,0.7773481720014388
4,0.007555755319694678,0.9995,0.0075902102440595625,0.999,0.798203091000687
5,0.005902967344348629,0.9996666666666667,0.0061463269963860515,0.9993333333333333,0.8118032150014187
6,0.004720234982669353,0.9998333333333334,0.005170495871454477,0.9993333333333333,0.7640597750014422
7,0.00391524596636494,0.9999166666666667,0.004655676633119583,0.9993333333333333,0.9257520819992351
8,0.003373601410537958,0.9999166666666667,0.0039036067177851993,0.9993333333333333,0.7707122890005849
9,0.0028479004135976236,0.9998333333333334,0.0034518276092906793,0.9993333333333333,0.780705224000485
10,0.0025648397350062926,0.9998333333333334,0.003339336602638165,0.9993333333333333,0.7626010490002955
11,0.0021651208518693845,0.9999166666666667,0.0029395178413639464,0.9993333333333333,0.8156921940008033
12,0.0019478690739100177,0.9999166666666667,0.002667595092828075,0.9993333333333333,0.7635948060014925
13,0.0017615536907687782,0.9999166666666667,0.0023306474729130667,0.9993333333333333,0.7589144289995602
14,0.001559464200710257,1.0,0.0023647636075814567,0.9996666666666667,0.7743405010005517
15,0.0014085560388242206,1.0,0.0021534573150177798,0.9996666666666667,0.809270634999848
16,0.0013074156986549496,1.0,0.0018979193201909463,0.9996666666666667,0.7636604749986873
17,0.001167049875172476,1.0,0.0017190367951989173,0.9996666666666667,0.7726598419994843
18,0.0010774218280178805,1.0,0.0017257550867895285,0.9996666666666667,0.7512011840008199
19,0.0009943664620320001,1.0,0.0015411516881237428,0.9996666666666667,0.7068825250007649
20,0.0009215868546937903,1.0,0.00147549466509372,0.9996666666666667,0.7353061890007666
21,0.0008482051507259408,1.0,0.0014604217493906617,0.9996666666666667,0.7960232170007657
22,0.0007993183123568694,1.0,0.0013576053511351347,0.9996666666666667,0.7857695349994174
23,0.0007332483110949397,1.0,0.0011922513536798457,0.9996666666666667,0.8775939789993572
24,0.0007030928122500579,1.0,0.0011856026986303428,0.9996666666666667,0.8567098589992383
25,0.0006463117788468177,1.0,0.0011664297082461417,0.9996666666666667,0.8415380570004345
26,0.0006089350808567057,1.0,0.0010595838635539016,0.9996666666666667,0.792728997001177
27,0.0005751277627423406,1.0,0.00097226017077143,0.9996666666666667,0.7545351210010267
28,0.000552583278156817,1.0,0.0009428057592983047,0.9996666666666667,0.8182992969996121
29,0.0005116861540203293,1.0,0.0009283883816873033,0.9996666666666667,0.9312203990011767
30,0.0004932410303348055,1.0,0.0009463577414862811,0.9996666666666667,0.7545695830012846
31,0.0004609899966356655,1.0,0.0009051706814207136,0.9996666666666667,0.8056085429998348
32,0.0004411708312885215,1.0,0.000868360978551209,0.9996666666666667,0.7214377700001933
33,0.0004166743385915955,1.0,0.0008608812605962157,0.9996666666666667,0.795426717000737
34,0.00039273614094903074,1.0,0.0007644924429866175,0.9996666666666667,0.7337699319996318
35,0.0003786642076447606,1.0,0.0008067617281340062,0.9996666666666667,0.750740923000194
36,0.00035926165066969894,1.0,0.0007042420241826524,1.0,0.7545178580003267
37,0.00034387307435584566,1.0,0.0006816192841312537,1.0,0.8327106980013923
38,0.00032282605969036616,1.0,0.000710216019457827,0.9996666666666667,0.8082706589993904
39,0.00031293707467072333,1.0,0.0006798461712120722,0.9996666666666667,0.7563618830008636
40,0.000297742005592833,1.0,0.0006553109773279478,0.9996666666666667,0.8577884160004032
41,0.0002853999121580273,1.0,0.0006310421482970317,0.9996666666666667,0.7427926220007066
42,0.0002735726634661357,1.0,0.0006032444536685944,1.0,0.7610062960011419
43,0.00026120344770606607,1.0,0.0005851050100754946,1.0,0.7944808499996725
44,0.00025229215800451734,1.0,0.0005948790014566233,0.9996666666666667,0.7234634590004134
45,0.00024341141735203565,1.0,0.0005733880460417519,0.9996666666666667,0.8580013319988211
46,0.00023193283619669578,1.0,0.000537719590201353,1.0,0.8262986190002266
47,0.0002228037806926295,1.0,0.000475538573305433,1.0,0.8274722950009163
48,0.00021454973953465622,1.0,0.0005135358813373993,1.0,0.7770795349988475
49,0.0002073635790341844,1.0,0.0005020134533600261,1.0,0.7563059679996513
50,0.0001990051418542862,1.0,0.0005172495606821031,1.0,0.8022151209988806
